player_id,season_year,side,bf,hr_vs,bb_vs,k_vs,h_nothr_vs,Control_side,pBABIP_side,HRA_side,Stuff_side,stamina
30820,2102,R,158,0.0379746835443038,0.08227848101265822,0.1962025316455696,0.23417721518987342,51,49,57,70,11
30907,2102,R,146,0.00684931506849315,0.06164383561643835,0.2602739726027397,0.1643835616438356,71,61,61,109,10
31094,2102,R,44,0.045454545454545456,0.11363636363636363,0.1590909090909091,0.25,42,40,42,32,69
31165,2102,R,148,0.013513513513513514,0.10810810810810811,0.23648648648648649,0.1554054054054054,39,46,48,95,4
31321,2102,R,87,0.022988505747126436,0.04597701149425287,0.3563218390804598,0.10344827586206896,58,57,81,114,12
31326,2102,R,311,0.01929260450160772,0.08038585209003216,0.17684887459807075,0.2315112540192926,48,53,78,53,29
31580,2102,R,478,0.029288702928870293,0.06485355648535565,0.17782426778242677,0.23430962343096234,49,61,35,66,55
31723,2102,R,323,0.034055727554179564,0.07120743034055728,0.1609907120743034,0.22291021671826625,63,55,50,48,67
31754,2102,R,399,0.02756892230576441,0.07268170426065163,0.18045112781954886,0.19548872180451127,57,64,44,66,87
31764,2102,R,395,0.027848101265822784,0.07088607594936709,0.17468354430379746,0.19240506329113924,55,55,54,57,41
31904,2102,R,318,0.06289308176100629,0.08176100628930817,0.1509433962264151,0.1761006289308176,77,51,33,51,61
31963,2102,R,451,0.017738359201773836,0.057649667405764965,0.188470066518847,0.1951219512195122,65,60,81,55,55
31968,2102,R,213,0.03755868544600939,0.056338028169014086,0.107981220657277,0.24413145539906103,85,46,72,32,30
32145,2102,R,357,0.014005602240896359,0.11764705882352941,0.1568627450980392,0.23529411764705882,40,53,68,54,61
32146,2102,R,102,0.029411764705882353,0.06862745098039216,0.23529411764705882,0.1568627450980392,56,64,44,78,6
32185,2102,R,140,0.014285714285714285,0.07142857142857142,0.29285714285714287,0.1357142857142857,88,63,57,96,13
32255,2102,R,324,0.024691358024691357,0.08024691358024691,0.12962962962962962,0.21296296296296297,45,49,46,49,68
32306,2102,R,405,0.022222222222222223,0.07160493827160494,0.17037037037037037,0.19012345679012346,60,58,28,57,76
32341,2102,R,412,0.02912621359223301,0.0703883495145631,0.1966019417475728,0.18446601941747573,51,64,52,46,56
32500,2102,R,364,0.013736263736263736,0.08516483516483517,0.20054945054945056,0.25274725274725274,53,60,42,61,72
32511,2102,R,502,0.021912350597609563,0.08366533864541832,0.21713147410358566,0.17928286852589642,69,55,55,60,61
32538,2102,R,320,0.0625,0.08125,0.184375,0.190625,41,59,37,89,86
32548,2102,R,73,0.0547945205479452,0.1643835616438356,0.136986301369863,0.2465753424657534,47,41,48,64,8
32714,2102,R,32,0.09375,0.09375,0.125,0.03125,40,54,44,41,58
32821,2102,R,373,0.032171581769437,0.058981233243967826,0.16085790884718498,0.2386058981233244,59,53,51,53,43
32909,2102,R,417,0.026378896882494004,0.10071942446043165,0.1606714628297362,0.21103117505995203,35,55,57,53,57
32954,2102,R,248,0.036290322580645164,0.10887096774193548,0.125,0.21370967741935484,52,54,60,72,12
33013,2102,R,297,0.020202020202020204,0.1447811447811448,0.3367003367003367,0.1414141414141414,25,70,65,117,92
33185,2102,R,134,0.022388059701492536,0.03731343283582089,0.1791044776119403,0.208955223880597,74,56,54,53,16
33256,2102,R,101,0.0,0.10891089108910891,0.10891089108910891,0.2079207920792079,54,34,49,52,59
33350,2102,R,297,0.03367003367003367,0.07407407407407407,0.13131313131313133,0.19865319865319866,51,49,45,45,49
33360,2102,R,42,0.023809523809523808,0.07142857142857142,0.23809523809523808,0.19047619047619047,55,52,48,36,54
33368,2102,R,250,0.036,0.076,0.22,0.196,51,60,31,84,9
33417,2102,R,137,0.021897810218978103,0.072992700729927,0.15328467153284672,0.24087591240875914,47,55,40,50,51
33431,2102,R,323,0.015479876160990712,0.0804953560371517,0.23529411764705882,0.18885448916408668,74,55,47,57,79
33571,2102,R,376,0.023936170212765957,0.05319148936170213,0.18882978723404256,0.2127659574468085,78,58,61,59,83
33667,2102,R,197,0.015228426395939087,0.05583756345177665,0.29949238578680204,0.15228426395939088,45,62,34,104,6
33709,2102,R,200,0.04,0.075,0.23,0.225,53,56,50,76,14
33785,2102,R,120,0.008333333333333333,0.03333333333333333,0.31666666666666665,0.19166666666666668,57,60,72,112,15
33816,2102,R,238,0.03361344537815126,0.07563025210084033,0.18487394957983194,0.19327731092436976,47,53,63,67,56
33831,2102,R,119,0.03361344537815126,0.14285714285714285,0.18487394957983194,0.15126050420168066,49,43,48,56,29
33845,2102,R,145,0.034482758620689655,0.07586206896551724,0.2,0.18620689655172415,55,53,52,53,54
33861,2102,R,80,0.05,0.0875,0.1125,0.35,31,53,52,43,67
33944,2102,R,137,0.014598540145985401,0.072992700729927,0.18248175182481752,0.1678832116788321,37,56,56,74,16
33980,2102,R,155,0.01935483870967742,0.07096774193548387,0.2129032258064516,0.17419354838709677,50,55,68,69,13
34003,2102,R,188,0.026595744680851064,0.10638297872340426,0.22340425531914893,0.15425531914893617,40,46,60,80,10
34058,2102,R,73,0.0273972602739726,0.0958904109589041,0.1643835616438356,0.1917808219178082,51,53,49,24,72
34252,2102,R,406,0.029556650246305417,0.06157635467980296,0.270935960591133,0.17733990147783252,52,67,50,90,64
34324,2102,R,306,0.032679738562091505,0.07516339869281045,0.20588235294117646,0.16339869281045752,32,63,65,96,60
34372,2102,R,137,0.043795620437956206,0.06569343065693431,0.20437956204379562,0.2116788321167883,56,53,50,58,2
34448,2102,R,430,0.01627906976744186,0.08604651162790698,0.1372093023255814,0.1883720930232558,58,50,57,31,79
34522,2102,R,262,0.015267175572519083,0.08778625954198473,0.17557251908396945,0.21374045801526717,53,50,63,58,34
34651,2102,R,419,0.02386634844868735,0.07875894988066826,0.1766109785202864,0.25059665871121717,51,63,80,47,67
34675,2102,R,248,0.020161290322580645,0.05241935483870968,0.20161290322580644,0.21370967741935484,50,62,36,50,51
34726,2102,R,616,0.03571428571428571,0.09415584415584416,0.15097402597402598,0.21266233766233766,50,57,53,51,63
35016,2102,R,198,0.025252525252525252,0.13636363636363635,0.16161616161616163,0.24242424242424243,39,56,65,47,57
35103,2102,R,35,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.3142857142857143,57,57,32,62,4
35188,2102,R,177,0.022598870056497175,0.11299435028248588,0.15819209039548024,0.22033898305084745,38,53,55,64,32
35229,2102,R,54,0.0,0.037037037037037035,0.12962962962962962,0.18518518518518517,77,68,80,59,11
35269,2102,R,400,0.0325,0.0625,0.1575,0.2375,55,45,45,73,41
35531,2102,R,203,0.03940886699507389,0.054187192118226604,0.21182266009852216,0.24630541871921183,63,58,29,93,14
35552,2102,R,140,0.014285714285714285,0.04285714285714286,0.3357142857142857,0.16428571428571428,47,68,51,80,14
35653,2102,R,271,0.025830258302583026,0.055350553505535055,0.13653136531365315,0.23985239852398524,80,66,71,43,43
35910,2102,R,76,0.02631578947368421,0.05263157894736842,0.23684210526315788,0.21052631578947367,44,56,51,78,64
35922,2102,R,285,0.021052631578947368,0.08771929824561403,0.17192982456140352,0.20701754385964913,52,50,58,65,54
36426,2102,R,441,0.027210884353741496,0.07029478458049887,0.18820861678004536,0.21541950113378686,50,62,81,55,62
36523,2102,R,246,0.024390243902439025,0.09349593495934959,0.16666666666666666,0.17073170731707318,50,66,74,57,42
36544,2102,R,174,0.011494252873563218,0.08620689655172414,0.14367816091954022,0.26436781609195403,52,41,45,64,17
36558,2102,R,46,0.021739130434782608,0.17391304347826086,0.2391304347826087,0.17391304347826086,47,43,52,48,41
36610,2102,R,224,0.017857142857142856,0.08928571428571429,0.2544642857142857,0.14285714285714285,45,48,73,62,23
36697,2102,R,431,0.025522041763341066,0.09744779582366589,0.17865429234338748,0.2088167053364269,48,58,57,60,56
36709,2102,R,415,0.03132530120481928,0.06506024096385542,0.15421686746987953,0.24096385542168675,48,50,44,44,60
36727,2102,R,320,0.03125,0.084375,0.15,0.246875,47,55,58,38,29
36749,2102,R,468,0.021367521367521368,0.049145299145299144,0.2222222222222222,0.20085470085470086,78,67,47,88,61
36751,2102,R,375,0.029333333333333333,0.07466666666666667,0.22133333333333333,0.23733333333333334,55,52,40,75,39
36825,2102,R,295,0.030508474576271188,0.0576271186440678,0.1864406779661017,0.18983050847457628,52,50,42,62,51
36846,2102,R,655,0.03206106870229008,0.06412213740458016,0.18167938931297709,0.21068702290076335,81,75,72,61,31
36870,2102,R,175,0.05714285714285714,0.07428571428571429,0.21142857142857144,0.17714285714285713,60,60,31,81,34
36943,2102,R,98,0.04081632653061224,0.08163265306122448,0.25510204081632654,0.19387755102040816,36,58,47,100,12
36980,2102,R,36,0.0,0.027777777777777776,0.2777777777777778,0.3055555555555556,51,53,45,39,56
37007,2102,R,401,0.02493765586034913,0.059850374064837904,0.19451371571072318,0.22942643391521197,73,65,62,60,39
37032,2102,R,182,0.02197802197802198,0.06043956043956044,0.18681318681318682,0.2087912087912088,43,58,40,63,11
37078,2102,R,133,0.045112781954887216,0.09022556390977443,0.18045112781954886,0.24060150375939848,59,63,51,41,27
37080,2102,R,456,0.015350877192982455,0.09649122807017543,0.16447368421052633,0.19078947368421054,49,57,69,36,60
37102,2102,R,70,0.014285714285714285,0.05714285714285714,0.2857142857142857,0.2,50,56,28,87,18
37193,2102,R,297,0.026936026936026935,0.09427609427609428,0.24579124579124578,0.18181818181818182,45,53,59,71,31
37282,2102,R,476,0.025210084033613446,0.08403361344537816,0.18277310924369747,0.16596638655462184,69,68,56,50,47
37349,2102,R,148,0.02027027027027027,0.07432432432432433,0.2702702702702703,0.22297297297297297,47,58,67,81,21
37365,2102,R,89,0.033707865168539325,0.06741573033707865,0.12359550561797752,0.2696629213483146,48,62,61,57,21
37472,2102,R,364,0.03021978021978022,0.04945054945054945,0.13186813186813187,0.26373626373626374,72,53,38,52,63
37609,2102,R,457,0.028446389496717725,0.0437636761487965,0.25164113785557984,0.21663019693654267,76,85,97,93,80
37620,2102,R,351,0.017094017094017096,0.06267806267806268,0.18518518518518517,0.20512820512820512,73,77,82,58,62
37728,2102,R,332,0.024096385542168676,0.09036144578313253,0.1897590361445783,0.20481927710843373,46,64,58,46,75
37785,2102,R,174,0.034482758620689655,0.08620689655172414,0.14942528735632185,0.1896551724137931,54,46,65,48,18
37967,2102,R,326,0.009202453987730062,0.049079754601226995,0.147239263803681,0.2116564417177914,86,61,56,34,63
38104,2102,R,500,0.026,0.078,0.138,0.204,47,49,63,47,62
38147,2102,R,56,0.017857142857142856,0.07142857142857142,0.125,0.14285714285714285,48,47,50,73,23
38161,2102,R,492,0.036585365853658534,0.07113821138211382,0.11991869918699187,0.23780487804878048,48,50,59,33,41
38269,2102,R,439,0.02733485193621868,0.0683371298405467,0.14350797266514806,0.22779043280182232,51,56,77,47,57
38342,2102,R,159,0.025157232704402517,0.08176100628930817,0.27672955974842767,0.20754716981132076,73,52,46,102,17
38348,2102,R,134,0.029850746268656716,0.08955223880597014,0.1417910447761194,0.2835820895522388,32,54,59,80,9
38359,2102,R,98,0.02040816326530612,0.12244897959183673,0.19387755102040816,0.17346938775510204,49,56,58,50,6
38363,2102,R,382,0.034031413612565446,0.07591623036649214,0.17277486910994763,0.193717277486911,69,44,34,59,56
38377,2102,R,184,0.016304347826086956,0.059782608695652176,0.2391304347826087,0.13043478260869565,78,86,94,78,13
38483,2102,R,418,0.019138755980861243,0.07416267942583732,0.14832535885167464,0.22488038277511962,49,54,61,42,57
38512,2102,R,208,0.019230769230769232,0.04326923076923077,0.19230769230769232,0.23557692307692307,62,62,69,74,58
38576,2102,R,271,0.06273062730627306,0.04797047970479705,0.16236162361623616,0.1918819188191882,65,37,34,55,39
38611,2102,R,198,0.04040404040404041,0.06565656565656566,0.2676767676767677,0.1717171717171717,55,52,42,89,20
38674,2102,R,256,0.0390625,0.06640625,0.11328125,0.23828125,69,36,48,37,54
38763,2102,R,267,0.03745318352059925,0.04868913857677903,0.19850187265917604,0.19850187265917604,69,56,42,65,28
38795,2102,R,707,0.021216407355021217,0.08203677510608204,0.1485148514851485,0.24186704384724186,55,58,62,69,76
38807,2102,R,302,0.026490066225165563,0.059602649006622516,0.19536423841059603,0.2251655629139073,54,51,54,43,59
38836,2102,R,325,0.03076923076923077,0.046153846153846156,0.16923076923076924,0.24,48,60,53,59,18
38846,2102,R,92,0.05434782608695652,0.043478260869565216,0.17391304347826086,0.1956521739130435,50,66,45,56,25
38852,2102,R,633,0.022116903633491312,0.06477093206951026,0.15955766192733017,0.22906793048973143,68,58,61,51,55
38866,2102,R,330,0.021212121212121213,0.07575757575757576,0.18787878787878787,0.24545454545454545,49,36,59,43,33
38898,2102,R,410,0.024390243902439025,0.05365853658536585,0.2097560975609756,0.23170731707317074,47,66,74,74,56
38901,2102,R,300,0.04,0.07666666666666666,0.21666666666666667,0.19666666666666666,47,62,35,57,51
38934,2102,R,114,0.043859649122807015,0.12280701754385964,0.19298245614035087,0.13157894736842105,49,50,50,35,55
38955,2102,R,369,0.024390243902439025,0.06233062330623306,0.18699186991869918,0.23577235772357724,50,63,74,66,55
38968,2102,R,50,0.02,0.08,0.32,0.14,64,56,27,45,63
38987,2102,R,407,0.02702702702702703,0.085995085995086,0.17444717444717445,0.2334152334152334,44,45,57,57,56
38988,2102,R,398,0.032663316582914576,0.09045226130653267,0.20100502512562815,0.19095477386934673,50,56,64,70,61
39003,2102,R,251,0.027888446215139442,0.08764940239043825,0.20318725099601595,0.19123505976095617,55,49,49,76,31
39019,2102,R,66,0.015151515151515152,0.07575757575757576,0.18181818181818182,0.22727272727272727,33,52,71,51,11
39043,2102,R,321,0.037383177570093455,0.0778816199376947,0.26791277258566976,0.16510903426791276,51,69,65,101,35
39049,2102,R,57,0.03508771929824561,0.08771929824561403,0.17543859649122806,0.19298245614035087,58,61,39,91,14
39069,2102,R,63,0.047619047619047616,0.19047619047619047,0.15873015873015872,0.2222222222222222,36,50,47,41,44
39106,2102,R,127,0.03937007874015748,0.07874015748031496,0.2283464566929134,0.1968503937007874,38,53,73,66,55
39199,2102,R,200,0.01,0.065,0.21,0.225,50,58,70,59,37
39238,2102,R,362,0.03038674033149171,0.0856353591160221,0.18232044198895028,0.2154696132596685,48,57,54,46,27
39261,2102,R,305,0.04918032786885246,0.06229508196721312,0.15737704918032788,0.20655737704918034,66,51,42,67,22
39300,2102,R,674,0.02225519287833828,0.10089020771513353,0.1172106824925816,0.23293768545994065,44,79,71,36,42
39327,2102,R,365,0.01643835616438356,0.09041095890410959,0.16986301369863013,0.2356164383561644,41,52,66,44,57
39399,2102,R,166,0.018072289156626505,0.09036144578313253,0.1746987951807229,0.21084337349397592,38,57,86,43,17
39424,2102,R,134,0.014925373134328358,0.13432835820895522,0.16417910447761194,0.208955223880597,21,56,66,64,57
39519,2102,R,30,0.0,0.0,0.23333333333333334,0.23333333333333334,45,57,62,42,21
39641,2102,R,255,0.0196078431372549,0.09411764705882353,0.10196078431372549,0.23529411764705882,50,52,68,18,55
39745,2102,R,435,0.013793103448275862,0.07816091954022988,0.19080459770114944,0.22298850574712645,51,56,67,46,50
39769,2102,R,316,0.02531645569620253,0.08544303797468354,0.14240506329113925,0.2088607594936709,33,73,84,51,59
39822,2102,R,278,0.0683453237410072,0.10071942446043165,0.19784172661870503,0.15827338129496402,54,58,27,102,13
39950,2102,R,644,0.026397515527950312,0.07919254658385093,0.11801242236024845,0.2701863354037267,48,58,50,45,54
40097,2102,R,159,0.031446540880503145,0.06289308176100629,0.15723270440251572,0.22641509433962265,48,58,47,68,14
40156,2102,R,121,0.008264462809917356,0.09917355371900827,0.2231404958677686,0.19008264462809918,39,62,56,74,24
40434,2102,R,221,0.03619909502262444,0.06334841628959276,0.2171945701357466,0.2081447963800905,72,61,53,65,10
40519,2102,R,113,0.035398230088495575,0.04424778761061947,0.13274336283185842,0.2831858407079646,63,51,44,41,73
40533,2102,R,497,0.03219315895372234,0.07847082494969819,0.19517102615694165,0.22736418511066397,70,53,40,63,38
40592,2102,R,251,0.027888446215139442,0.09163346613545817,0.10358565737051793,0.2350597609561753,58,48,47,41,56
40606,2102,R,130,0.023076923076923078,0.06923076923076923,0.2153846153846154,0.2153846153846154,67,54,64,61,5
40617,2102,R,194,0.020618556701030927,0.07731958762886598,0.23195876288659795,0.18041237113402062,36,48,51,59,30
40636,2102,R,105,0.01904761904761905,0.0761904761904762,0.10476190476190476,0.21904761904761905,48,38,48,35,34
40711,2102,R,154,0.025974025974025976,0.09090909090909091,0.14935064935064934,0.2077922077922078,51,55,59,40,27
40838,2102,R,63,0.06349206349206349,0.1746031746031746,0.09523809523809523,0.20634920634920634,37,45,40,37,63
41194,2102,R,302,0.029801324503311258,0.08278145695364239,0.16556291390728478,0.25496688741721857,55,45,49,41,32
41203,2102,R,289,0.020761245674740483,0.08650519031141868,0.21453287197231835,0.1972318339100346,49,58,47,53,29
41231,2102,R,442,0.02262443438914027,0.09502262443438914,0.16063348416289594,0.19457013574660634,41,62,72,58,53
41297,2102,R,224,0.03125,0.12053571428571429,0.22321428571428573,0.16964285714285715,56,60,33,93,24
41324,2102,R,118,0.00847457627118644,0.11016949152542373,0.2457627118644068,0.13559322033898305,45,62,73,99,11
41332,2102,R,206,0.014563106796116505,0.08737864077669903,0.3155339805825243,0.16990291262135923,46,65,40,104,12
41396,2102,R,287,0.0313588850174216,0.08710801393728224,0.1602787456445993,0.20905923344947736,36,51,45,41,56
41474,2102,R,179,0.0223463687150838,0.07262569832402235,0.12849162011173185,0.26256983240223464,45,57,71,42,12
41546,2102,R,62,0.06451612903225806,0.11290322580645161,0.08064516129032258,0.1774193548387097,50,47,26,45,77
41548,2102,R,304,0.03289473684210526,0.09868421052631579,0.1611842105263158,0.1611842105263158,36,58,46,68,66
41559,2102,R,38,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.2894736842105263,42,52,57,86,12
41578,2102,R,209,0.023923444976076555,0.11961722488038277,0.1722488038277512,0.19617224880382775,36,55,72,58,8
41627,2102,R,89,0.06741573033707865,0.10112359550561797,0.06741573033707865,0.29213483146067415,32,54,52,39,15
41697,2102,R,349,0.022922636103151862,0.0830945558739255,0.10028653295128939,0.24068767908309455,67,52,61,38,68
41717,2102,R,164,0.012195121951219513,0.07926829268292683,0.24390243902439024,0.18902439024390244,51,57,39,73,9
41722,2102,R,217,0.03686635944700461,0.07373271889400922,0.17972350230414746,0.18433179723502305,43,45,35,43,51
41771,2102,R,206,0.024271844660194174,0.09223300970873786,0.1796116504854369,0.21844660194174756,49,57,57,48,13
41895,2102,R,59,0.0,0.0847457627118644,0.2711864406779661,0.23728813559322035,47,58,42,86,12
41966,2102,R,311,0.03858520900321544,0.09003215434083602,0.15434083601286175,0.21221864951768488,50,52,48,37,55
41995,2102,R,160,0.0375,0.04375,0.1625,0.25625,58,58,50,34,45
42124,2102,R,233,0.030042918454935622,0.04291845493562232,0.19742489270386265,0.20600858369098712,94,63,88,65,29
42158,2102,R,189,0.021164021164021163,0.08465608465608465,0.18518518518518517,0.15873015873015872,48,48,55,80,15
42160,2102,R,116,0.017241379310344827,0.13793103448275862,0.13793103448275862,0.15517241379310345,20,67,82,52,62
42177,2102,R,250,0.016,0.08,0.132,0.252,41,51,50,61,62
42206,2102,R,717,0.023709902370990237,0.07112970711297072,0.18131101813110181,0.19804741980474197,68,67,78,68,60
42233,2102,R,80,0.05,0.1125,0.175,0.1625,57,58,45,70,1
42293,2102,R,242,0.049586776859504134,0.10743801652892562,0.19008264462809918,0.19421487603305784,33,53,43,97,9
42311,2102,R,262,0.015267175572519083,0.07251908396946564,0.21374045801526717,0.2480916030534351,45,63,49,53,54
42318,2102,R,68,0.04411764705882353,0.11764705882352941,0.08823529411764706,0.22058823529411764,64,53,41,56,14
42322,2102,R,207,0.01932367149758454,0.07246376811594203,0.25120772946859904,0.1642512077294686,64,62,45,76,19
42326,2102,R,146,0.0273972602739726,0.0273972602739726,0.2808219178082192,0.13013698630136986,62,60,73,98,9
42423,2102,R,614,0.02768729641693811,0.06188925081433225,0.1791530944625407,0.2247557003257329,70,52,42,69,40
42470,2102,R,473,0.02959830866807611,0.07188160676532769,0.19027484143763213,0.2029598308668076,51,56,56,48,56
42519,2102,R,386,0.025906735751295335,0.08290155440414508,0.18134715025906736,0.23056994818652848,43,57,60,64,87
42575,2102,R,274,0.032846715328467155,0.06569343065693431,0.13503649635036497,0.23357664233576642,64,55,52,42,71
42599,2102,R,91,0.02197802197802198,0.04395604395604396,0.16483516483516483,0.3076923076923077,38,50,63,90,15
42610,2102,R,292,0.0273972602739726,0.06506849315068493,0.18835616438356165,0.17465753424657535,47,61,44,67,33
42631,2102,R,267,0.033707865168539325,0.0749063670411985,0.21348314606741572,0.1947565543071161,45,64,42,76,68
42667,2102,R,462,0.030303030303030304,0.07575757575757576,0.16233766233766234,0.18831168831168832,50,53,57,56,37
42705,2102,R,374,0.034759358288770054,0.06684491978609626,0.15508021390374332,0.23529411764705882,44,54,45,47,61
42746,2102,R,201,0.04477611940298507,0.03482587064676617,0.22885572139303484,0.22885572139303484,91,61,56,78,8
42771,2102,R,36,0.05555555555555555,0.05555555555555555,0.19444444444444445,0.25,42,50,48,41,19
42784,2102,R,193,0.010362694300518135,0.09326424870466321,0.21243523316062177,0.21243523316062177,41,56,46,72,59
42846,2102,R,85,0.10588235294117647,0.07058823529411765,0.17647058823529413,0.25882352941176473,30,57,42,73,16
42863,2102,R,420,0.03571428571428571,0.06666666666666667,0.16428571428571428,0.20476190476190476,90,57,59,55,72
42865,2102,R,201,0.03482587064676617,0.06965174129353234,0.1791044776119403,0.23880597014925373,42,53,45,66,13
42891,2102,R,45,0.022222222222222223,0.13333333333333333,0.2222222222222222,0.2222222222222222,45,67,47,84,12
42930,2102,R,335,0.03283582089552239,0.1253731343283582,0.16119402985074627,0.1880597014925373,32,64,68,58,57
43107,2102,R,358,0.025139664804469275,0.1005586592178771,0.20670391061452514,0.20949720670391062,41,62,43,59,59
43136,2102,R,134,0.022388059701492536,0.06716417910447761,0.19402985074626866,0.14925373134328357,50,55,54,50,33
43181,2102,R,457,0.01312910284463895,0.0700218818380744,0.1925601750547046,0.19912472647702406,57,77,71,61,34
43256,2102,R,158,0.05063291139240506,0.04430379746835443,0.20253164556962025,0.21518987341772153,61,55,45,94,10
43269,2102,R,468,0.01282051282051282,0.07905982905982906,0.12606837606837606,0.24786324786324787,49,58,77,41,52
43271,2102,R,124,0.024193548387096774,0.10483870967741936,0.1935483870967742,0.1935483870967742,43,57,54,62,12
43311,2102,R,399,0.03007518796992481,0.07017543859649122,0.17794486215538846,0.2631578947368421,49,56,48,39,40
43325,2102,R,371,0.03504043126684636,0.05121293800539083,0.20485175202156333,0.19946091644204852,78,70,80,80,31
43416,2102,R,31,0.0,0.0,0.3548387096774194,0.0967741935483871,59,54,32,47,53
43451,2102,R,112,0.03571428571428571,0.08035714285714286,0.16071428571428573,0.19642857142857142,53,62,66,69,11
43544,2102,R,344,0.03197674418604651,0.09883720930232558,0.16569767441860464,0.18604651162790697,43,53,54,68,51
43568,2102,R,120,0.058333333333333334,0.041666666666666664,0.175,0.2,37,59,49,59,56
43572,2102,R,99,0.04040404040404041,0.08080808080808081,0.15151515151515152,0.2222222222222222,61,48,34,58,58
43658,2102,R,197,0.015228426395939087,0.07106598984771574,0.17766497461928935,0.18274111675126903,62,52,67,42,50
43680,2102,R,89,0.0,0.10112359550561797,0.29213483146067415,0.12359550561797752,35,63,66,106,5
43810,2102,R,132,0.015151515151515152,0.05303030303030303,0.26515151515151514,0.20454545454545456,66,54,34,102,11
43949,2102,R,161,0.06832298136645963,0.08695652173913043,0.07453416149068323,0.19875776397515527,37,56,39,37,60
44226,2102,R,70,0.014285714285714285,0.1,0.21428571428571427,0.2,67,61,66,48,40
44330,2102,R,342,0.02631578947368421,0.05263157894736842,0.1695906432748538,0.24561403508771928,73,53,64,37,31
44429,2102,R,343,0.037900874635568516,0.07871720116618076,0.15160349854227406,0.22740524781341107,38,45,43,64,40
44510,2102,R,169,0.023668639053254437,0.11242603550295859,0.16568047337278108,0.21893491124260356,44,59,61,46,55
44530,2102,R,126,0.07142857142857142,0.09523809523809523,0.16666666666666666,0.23809523809523808,38,52,46,76,55
44730,2102,R,379,0.018469656992084433,0.0633245382585752,0.15567282321899736,0.21108179419525067,61,53,73,39,51
44767,2102,R,190,0.03684210526315789,0.11578947368421053,0.15789473684210525,0.21052631578947367,47,57,61,57,55
44789,2102,R,306,0.03594771241830065,0.08496732026143791,0.16013071895424835,0.17973856209150327,40,57,43,63,69
44812,2102,R,277,0.02888086642599278,0.05776173285198556,0.24548736462093862,0.19133574007220217,69,61,66,50,64
44826,2102,R,301,0.023255813953488372,0.10963455149501661,0.15946843853820597,0.16611295681063123,43,44,47,46,35
44827,2102,R,298,0.013422818791946308,0.07718120805369127,0.17785234899328858,0.19463087248322147,62,61,72,51,54
44879,2102,R,105,0.009523809523809525,0.0761904761904762,0.1523809523809524,0.21904761904761905,63,53,58,55,32
44890,2102,R,107,0.028037383177570093,0.04672897196261682,0.2336448598130841,0.2336448598130841,78,55,43,72,22
44913,2102,R,200,0.02,0.05,0.13,0.215,84,54,50,43,41
44932,2102,R,299,0.013377926421404682,0.07357859531772576,0.12709030100334448,0.22408026755852842,47,55,55,38,56
44998,2102,R,219,0.0273972602739726,0.0684931506849315,0.136986301369863,0.2328767123287671,77,52,71,30,24
45024,2102,R,123,0.04065040650406504,0.056910569105691054,0.08943089430894309,0.25203252032520324,76,44,35,43,59
45080,2102,R,574,0.041811846689895474,0.06968641114982578,0.18641114982578397,0.19337979094076654,54,56,39,62,64
45081,2102,R,262,0.03435114503816794,0.05343511450381679,0.17557251908396945,0.22137404580152673,69,57,42,46,43
45107,2102,R,324,0.043209876543209874,0.06172839506172839,0.19753086419753085,0.24691358024691357,50,65,62,59,54
45113,2102,R,738,0.02168021680216802,0.06504065040650407,0.1991869918699187,0.2181571815718157,73,75,87,84,59
45151,2102,R,144,0.0,0.10416666666666667,0.2569444444444444,0.19444444444444445,24,60,72,104,17
45202,2102,R,317,0.025236593059936908,0.0914826498422713,0.1892744479495268,0.1892744479495268,40,68,68,79,61
45204,2102,R,406,0.019704433497536946,0.054187192118226604,0.1748768472906404,0.18719211822660098,50,62,54,56,55
45214,2102,R,48,0.0,0.10416666666666667,0.22916666666666666,0.1875,36,47,47,62,63
45234,2102,R,247,0.008097165991902834,0.08906882591093117,0.21052631578947367,0.2145748987854251,51,55,47,64,42
45235,2102,R,327,0.04281345565749235,0.0856269113149847,0.1559633027522936,0.2324159021406728,62,60,56,43,57
45238,2102,R,546,0.045787545787545784,0.06227106227106227,0.20146520146520147,0.2326007326007326,51,40,53,74,55
45765,2102,R,172,0.01744186046511628,0.11046511627906977,0.19186046511627908,0.19186046511627908,55,52,50,57,70
45826,2102,R,559,0.04114490161001789,0.06618962432915922,0.15742397137745975,0.22719141323792486,60,53,58,55,63
45909,2102,R,216,0.027777777777777776,0.05555555555555555,0.2777777777777778,0.18981481481481483,60,68,60,81,30
46061,2102,R,244,0.040983606557377046,0.06557377049180328,0.19672131147540983,0.2459016393442623,44,54,48,51,40
46080,2102,R,78,0.05128205128205128,0.07692307692307693,0.11538461538461539,0.24358974358974358,23,58,65,57,56
46094,2102,R,221,0.01809954751131222,0.07239819004524888,0.19909502262443438,0.2081447963800905,51,54,50,37,50
46096,2102,R,306,0.029411764705882353,0.08496732026143791,0.16666666666666666,0.20588235294117646,39,60,53,58,50
46229,2102,R,340,0.041176470588235294,0.08529411764705883,0.10882352941176471,0.25588235294117645,57,55,49,44,36
46232,2102,R,417,0.014388489208633094,0.0815347721822542,0.1750599520383693,0.21103117505995203,45,61,69,44,50
46234,2102,R,41,0.0,0.04878048780487805,0.17073170731707318,0.2682926829268293,35,64,49,36,58
