player_id,g,gs,is_starter,stamina,fst,snk,cutt,crv,sld,chg,splt,frk,circhg,scr,kncrv,knbl,Cfram,Cabil,Carm,OFrange,OFarm,OFerror,IFrange,IFerror,IFarm,turnDP,season_year
44204,56,4,False,60,54,87,0,0,0,0,27,0,0,0,0,0,4,2,4,23,14,21,22,25,34,9,2101
44330,65,0,False,33,0,0,31,40,33,0,63,0,0,0,0,0,2,1,4,7,19,40,19,22,38,3,2101
44429,57,0,False,39,84,0,0,0,81,60,0,0,0,0,0,0,2,1,1,6,9,11,7,19,40,4,2101
44550,44,6,False,21,91,0,0,33,0,0,0,0,0,0,0,0,2,1,5,13,15,10,30,9,87,22,2101
44767,24,13,True,54,77,51,0,0,0,72,32,0,0,0,0,0,5,3,1,29,32,15,21,16,94,3,2101
44772,10,0,False,30,71,25,0,0,72,41,37,0,0,0,0,0,1,1,2,19,10,37,20,10,67,16,2101
44789,60,0,False,64,78,49,63,0,0,0,0,0,0,0,0,0,3,3,4,23,22,38,21,26,61,4,2101
44812,88,0,False,60,79,77,0,0,0,29,0,0,0,0,0,0,4,1,2,24,13,15,20,12,89,8,2101
44913,32,32,True,42,0,0,50,45,56,32,41,0,0,0,59,0,4,1,4,6,6,10,6,10,82,12,2101
44932,33,31,True,56,50,45,40,0,0,47,0,0,0,1,0,0,1,1,1,13,28,15,14,15,59,8,2101
44998,49,0,False,29,0,0,33,0,43,0,0,0,0,0,0,0,1,1,4,18,17,4,19,19,49,15,2101
45107,51,0,False,54,77,0,0,0,0,0,78,0,0,0,0,0,3,1,1,7,14,7,25,23,61,10,2101
45113,33,33,True,63,89,87,101,0,0,51,0,0,0,0,0,0,2,1,4,57,53,50,22,29,52,4,2101
45151,64,0,False,18,102,102,0,0,0,93,0,0,0,95,0,0,1,1,4,6,6,6,21,23,73,21,2101
45202,31,31,True,58,82,74,36,0,83,34,0,0,0,0,0,0,1,1,2,9,8,5,24,13,63,23,2101
45204,33,33,True,54,73,73,0,68,0,0,0,0,0,0,0,0,4,1,1,22,24,12,9,11,42,1,2101
45234,28,28,True,39,82,57,0,48,67,66,0,0,0,0,0,0,4,4,1,36,43,6,26,18,82,1,2101
45235,33,33,True,56,73,0,0,34,69,0,0,0,0,0,0,0,4,4,3,16,30,10,23,16,76,7,2101
45238,34,34,True,57,90,92,0,0,0,83,0,0,0,0,0,0,4,4,4,22,8,15,24,12,33,2,2101
45712,27,0,False,12,89,77,0,0,0,70,0,0,0,0,0,0,4,4,1,18,20,8,26,17,69,16,2101
45765,33,33,True,69,77,77,0,94,0,28,0,0,0,0,0,0,1,1,5,11,9,29,25,17,45,1,2101
45826,25,25,True,63,0,0,50,98,77,49,0,0,0,0,0,0,3,1,1,7,35,10,11,25,41,4,2101
45909,78,0,False,31,95,0,0,0,83,0,0,0,0,0,0,0,3,3,4,9,9,11,22,1,50,6,2101
45992,39,0,False,35,46,34,19,0,0,0,0,0,0,0,0,0,2,1,1,12,17,44,10,23,23,15,2101
46061,10,9,True,36,69,65,23,4,0,0,64,0,0,0,0,0,4,2,1,7,11,7,14,20,57,4,2101
46094,31,17,True,57,37,46,0,81,0,36,0,0,23,0,0,0,1,1,1,2,6,17,4,6,17,23,2101
46096,11,11,True,46,83,0,0,81,0,0,76,0,0,0,0,0,4,1,2,7,6,1,15,8,51,3,2101
46232,37,21,True,56,53,0,0,0,77,84,0,0,0,0,0,0,4,4,2,7,7,7,11,11,38,13,2101
46260,33,33,True,49,84,0,82,0,0,48,0,0,0,0,0,0,30,30,34,5,29,6,37,32,56,19,2101
46324,33,33,True,60,77,48,36,0,0,0,92,0,27,0,0,0,2,1,2,33,5,7,9,18,38,8,2101
46392,11,7,True,39,70,68,45,0,0,0,0,0,0,13,0,0,1,1,4,7,10,8,23,15,63,27,2101
46397,95,0,False,38,80,76,0,0,0,0,0,0,0,0,0,0,4,4,1,12,14,4,17,6,43,28,2101
46449,52,0,False,40,39,59,0,22,58,0,65,0,0,0,0,0,5,2,4,28,24,9,20,19,35,8,2101
46818,79,11,False,57,87,63,0,0,0,27,0,0,0,44,0,0,2,2,3,18,9,9,21,14,60,7,2101
46928,32,32,True,73,78,90,0,0,69,60,0,0,0,0,0,0,3,1,4,7,39,6,8,11,36,8,2101
46941,27,27,True,60,62,44,0,56,0,0,53,0,0,0,0,0,2,2,4,58,27,6,15,2,67,4,2101
46997,31,31,True,67,70,72,0,0,0,103,0,0,0,0,0,0,1,1,5,11,13,26,21,26,51,33,2101
47026,33,11,False,62,77,33,0,0,0,78,0,0,0,0,0,0,3,3,5,8,8,2,21,14,42,3,2101
47305,45,0,False,8,103,0,0,0,102,0,0,0,0,0,0,0,5,1,1,28,23,20,26,13,50,22,2101
47658,33,33,True,55,69,44,34,0,0,0,0,0,0,0,0,0,1,1,3,1,6,2,20,32,55,5,2101
47684,32,0,False,12,93,30,0,0,0,56,0,0,0,0,0,0,2,1,4,10,38,56,18,31,44,34,2101
47781,32,32,True,61,101,0,0,0,0,79,0,0,0,0,48,0,5,1,3,9,43,13,24,8,63,40,2101
48184,32,32,True,56,89,0,53,37,32,38,73,0,0,0,0,0,5,2,2,13,15,20,19,8,49,6,2101
48255,76,0,False,25,62,75,0,0,0,61,0,0,0,0,0,0,1,1,1,9,13,13,9,15,26,2,2101
48259,28,28,True,60,75,44,82,45,0,69,0,0,0,0,0,0,1,1,2,18,17,8,12,19,56,4,2101
48589,46,0,False,49,37,56,0,0,0,27,68,0,0,0,0,0,2,1,2,18,23,9,8,14,40,6,2101
48912,28,0,False,55,0,68,61,83,73,65,0,0,0,0,0,0,3,4,5,9,13,2,16,25,50,3,2101
49518,63,0,False,13,103,0,0,0,0,75,0,0,0,0,0,0,11,11,9,42,41,50,12,13,46,2,2101
49549,44,12,False,64,0,68,54,0,0,0,0,0,0,0,0,0,1,1,1,14,20,7,12,14,39,3,2101
49673,70,0,False,37,85,0,0,0,84,0,0,0,0,0,0,0,5,1,5,6,7,7,15,18,47,9,2101
50176,29,17,True,54,0,0,59,0,72,34,0,0,0,0,0,0,2,1,1,1,16,6,11,17,50,22,2101
51206,33,33,True,40,54,56,0,0,0,41,0,0,0,0,0,0,3,1,1,7,7,7,5,22,40,1,2101
55233,40,18,False,28,70,0,0,0,19,80,0,0,0,0,0,0,1,1,2,29,22,6,3,19,34,1,2101
55591,32,32,True,58,79,64,81,0,0,0,0,0,0,0,0,0,2,2,2,16,8,7,17,12,29,4,2101
55921,67,0,False,44,86,0,0,0,0,0,0,79,0,0,0,0,1,1,1,27,15,6,25,27,36,25,2101
60398,62,0,False,12,72,0,0,0,0,0,61,0,0,0,0,0,1,1,5,30,26,25,15,5,43,2,2101
60601,28,28,True,50,0,69,89,74,0,36,0,0,0,0,0,0,1,1,2,39,55,53,17,19,50,19,2101
61293,22,22,True,58,53,30,0,51,0,0,0,0,0,0,0,0,1,1,3,1,4,13,1,9,17,6,2101
61293,11,11,True,58,53,30,0,51,0,0,0,0,0,0,0,0,1,1,3,1,4,13,1,9,17,6,2101
62510,21,21,True,59,64,0,0,0,0,100,0,0,0,49,91,0,3,1,4,1,26,9,14,18,60,2,2101
62629,49,0,False,10,63,59,0,0,42,0,0,0,0,0,0,0,1,1,4,10,13,20,6,18,34,20,2101
64848,32,27,True,33,60,28,0,0,63,66,0,0,0,0,0,0,4,1,1,20,21,15,13,9,40,32,2101
65856,34,24,True,56,60,0,0,43,53,50,11,47,0,0,0,0,1,1,1,14,41,10,4,9,54,26,2101
66044,64,0,False,8,75,0,69,0,32,0,0,0,0,0,0,0,4,3,2,10,15,26,15,18,64,4,2101
70719,62,0,False,16,86,46,24,0,0,0,0,0,0,0,0,0,5,4,1,16,9,22,20,33,39,2,2101
70749,33,33,True,31,37,46,46,0,29,0,0,0,0,0,0,0,4,4,5,9,31,29,29,21,39,11,2101
70793,95,0,False,32,100,0,0,0,0,0,26,0,0,0,0,0,1,1,1,7,11,10,34,22,57,12,2101
70808,34,34,True,73,56,63,0,0,0,40,54,0,0,0,0,0,1,5,1,36,14,32,12,4,38,10,2101
70813,69,0,False,22,104,0,0,0,0,101,0,0,0,0,0,0,2,4,1,10,2,8,16,28,47,4,2101
71026,65,0,False,54,39,0,50,0,18,23,0,0,0,0,0,0,2,4,4,10,37,20,17,19,48,5,2101
71088,16,0,False,14,104,0,0,0,59,0,0,0,0,0,0,0,2,3,1,15,16,27,18,2,66,3,2101
71215,30,30,True,47,86,0,0,0,0,74,92,0,0,0,0,0,4,5,4,15,27,19,25,32,61,23,2101
71544,54,0,False,16,77,84,0,0,97,52,0,0,0,0,0,0,2,1,2,4,1,25,19,12,39,15,2101
71561,45,0,False,5,0,0,101,0,83,0,0,0,0,0,0,0,1,2,4,14,7,35,22,11,42,4,2101
71593,29,0,False,81,63,0,48,0,48,65,0,0,0,0,0,0,4,5,2,66,11,6,24,30,72,14,2101
71782,29,0,False,29,103,0,0,0,0,75,0,0,0,0,0,0,2,5,1,15,26,16,27,13,18,3,2101
72059,27,27,True,57,98,77,0,0,100,90,0,0,88,0,0,0,5,1,3,28,29,35,30,30,57,50,2101
72130,20,0,False,32,72,56,0,0,24,47,0,0,0,0,0,0,11,8,13,43,47,40,19,23,59,1,2101
72139,58,0,False,8,0,90,0,98,0,0,0,0,0,0,0,0,8,11,11,75,60,63,15,15,55,11,2101
72187,16,0,False,66,48,0,43,0,0,29,0,0,0,0,0,0,1,3,2,25,35,28,19,6,46,3,2101
72458,39,0,False,11,102,34,103,0,0,97,0,0,0,0,0,0,1,2,1,36,21,18,16,18,24,14,2101
72549,27,0,False,18,0,41,0,0,83,0,0,0,0,0,0,0,1,4,4,12,36,16,19,21,59,10,2101
72555,65,0,False,65,54,48,0,0,13,77,0,0,0,0,0,0,4,5,1,16,15,35,17,31,37,6,2101
72570,37,0,False,41,0,45,0,36,50,0,42,0,0,0,50,0,2,4,3,14,1,25,23,11,59,23,2101
72574,61,0,False,12,86,0,0,39,0,0,0,0,0,0,0,0,1,5,4,13,36,20,15,10,45,3,2101
72603,17,0,False,21,89,77,0,84,0,48,0,0,0,0,0,0,5,4,5,55,31,18,24,4,47,14,2101
72610,55,0,False,9,98,0,0,0,28,0,0,0,0,0,0,0,3,4,2,24,51,13,21,15,60,12,2101
72679,37,0,False,30,96,0,0,0,37,0,0,0,0,0,0,0,5,4,1,26,21,27,20,30,43,3,2101
72701,31,31,True,54,36,37,0,0,43,41,0,0,0,0,31,0,4,1,3,17,35,62,20,25,28,16,2101
72708,33,33,True,72,71,73,0,89,74,59,0,0,0,0,0,0,4,1,2,18,4,19,21,28,68,9,2101
72803,54,0,False,65,65,0,48,6,0,23,30,0,0,0,0,0,4,2,1,9,35,10,15,13,50,1,2101
72828,14,14,True,62,63,27,0,0,48,79,0,0,0,0,0,0,4,2,5,10,16,7,26,9,27,7,2101
72838,15,5,False,44,64,38,0,0,0,58,43,0,0,0,0,0,1,2,1,12,34,7,23,10,55,3,2101
73132,10,10,True,81,101,0,0,95,24,74,0,0,0,0,0,0,5,2,2,8,86,21,23,18,55,8,2101
73345,16,0,False,47,84,0,0,0,77,67,91,0,0,0,0,0,3,2,4,19,29,10,25,16,25,6,2101
73345,24,0,False,47,84,0,0,0,77,67,91,0,0,0,0,0,3,2,4,19,29,10,25,16,25,6,2101
73452,17,15,True,60,59,68,0,77,0,41,0,0,0,0,0,0,5,4,2,26,15,8,21,10,43,2,2101
73812,12,0,False,22,103,0,0,0,94,0,0,0,0,0,0,0,4,5,3,40,46,43,24,24,48,30,2101
73851,74,0,False,29,91,93,21,0,0,0,0,0,0,0,0,0,1,2,4,48,43,41,24,20,51,14,2101
73863,52,0,False,34,49,33,0,86,0,0,0,0,0,0,0,0,5,2,1,34,30,39,40,22,37,3,2101
73873,33,33,True,53,42,38,50,0,17,0,0,0,0,0,0,0,10,10,16,49,60,33,24,36,71,11,2101
73945,37,37,True,90,77,31,0,84,0,101,0,0,0,0,0,0,1,4,1,52,46,58,16,24,50,4,2101
73958,34,32,True,63,0,82,0,0,87,48,0,0,0,0,0,0,5,2,1,34,52,44,22,16,82,2,2101
74104,45,0,False,17,95,0,0,89,0,0,0,0,0,0,0,0,2,4,2,55,53,54,24,34,60,9,2101
74120,30,30,True,58,87,60,36,0,72,0,0,0,0,0,0,0,1,2,1,41,46,42,24,27,44,13,2101
74139,41,19,False,52,54,63,51,0,0,0,0,0,0,0,0,0,7,11,13,45,63,47,27,5,78,14,2101
74187,29,11,False,58,98,0,0,0,0,78,20,0,0,0,0,0,5,2,2,60,54,48,23,22,56,7,2101
74295,54,0,False,13,104,0,0,44,0,0,68,0,0,0,0,0,2,1,5,55,54,48,17,31,51,4,2101
74384,19,0,False,20,104,0,0,35,0,0,0,0,0,0,0,0,3,1,2,20,31,34,18,32,44,10,2101
74405,34,22,True,32,87,79,0,0,0,43,0,0,0,0,0,0,3,1,5,8,21,29,15,22,40,13,2101
74455,27,27,True,58,0,30,0,0,35,67,43,0,0,0,0,0,2,4,1,21,29,32,24,26,38,1,2101
74555,81,0,False,23,0,58,0,103,0,0,0,0,0,0,0,0,1,4,3,46,54,52,20,18,70,13,2101
74611,58,0,False,5,102,0,0,0,0,0,0,0,0,0,93,0,14,7,15,26,26,41,18,9,34,10,2101
75375,33,33,True,59,94,0,0,0,32,87,0,61,0,0,0,0,4,4,1,13,44,27,25,20,71,4,2101
76089,15,0,False,18,70,0,98,0,0,29,0,0,0,0,0,0,1,3,1,16,51,32,23,10,42,2,2101
76191,55,0,False,8,0,0,50,110,0,0,0,0,0,0,0,0,4,4,5,29,45,37,19,28,62,3,2101
77250,66,1,False,21,0,0,101,105,0,0,0,0,0,0,0,0,2,1,1,35,42,52,25,12,55,19,2101
77485,23,0,False,16,96,0,0,0,0,80,0,0,0,0,0,0,4,4,3,28,47,42,36,17,68,12,2101
78271,51,0,False,24,91,0,0,0,0,82,0,0,0,0,0,0,5,3,3,50,55,62,25,24,60,4,2101
78744,22,22,True,81,51,45,50,41,50,36,0,0,0,0,0,0,2,2,2,65,61,51,18,35,45,8,2101
78772,11,0,False,16,101,0,0,98,0,0,0,0,0,0,0,0,3,3,4,57,49,60,27,55,42,36,2101
79791,45,0,False,21,102,0,0,109,0,0,0,0,0,0,0,0,11,6,15,33,50,57,23,20,73,20,2101
84762,33,33,True,82,0,50,0,0,36,50,0,0,0,0,0,0,2,4,3,54,49,58,16,26,52,3,2101
84,18,18,True,51,82,0,0,0,81,41,53,0,0,0,0,0,3,4,3,44,13,15,26,15,59,6,2102
84,14,14,True,51,82,0,0,0,81,41,53,0,0,0,0,0,3,4,3,44,13,15,26,15,59,6,2102
549,87,0,False,15,85,58,101,0,0,0,0,0,0,0,0,0,1,2,2,40,30,9,20,16,29,2,2102
699,94,0,False,26,104,102,37,0,0,0,0,0,0,0,0,0,1,4,4,17,26,35,25,18,54,8,2102
743,49,0,False,11,0,0,101,103,0,0,0,0,0,0,0,0,1,1,1,36,7,22,18,14,68,5,2102
1258,34,34,True,82,83,84,0,0,64,49,77,0,0,0,0,0,2,2,3,26,22,41,21,10,24,3,2102
1330,35,0,False,56,86,28,0,89,0,37,0,0,0,0,0,0,1,3,3,19,8,20,19,16,67,3,2102
1444,28,0,False,24,96,0,0,22,0,0,94,0,0,0,101,0,2,5,5,16,28,10,18,11,27,4,2102
1472,30,25,True,61,82,0,0,0,0,38,92,0,0,0,0,0,2,1,2,45,24,21,17,29,44,8,2102
1479,37,0,False,29,0,36,0,0,39,45,43,0,0,0,0,0,2,1,2,26,21,7,18,18,49,4,2102
1528,70,12,False,77,82,50,0,0,43,53,0,0,0,0,0,0,5,2,2,24,21,8,23,16,56,3,2102
1681,36,0,False,55,67,65,0,0,63,34,0,0,0,0,0,0,4,2,1,18,7,4,28,15,51,4,2102
2113,65,0,False,14,81,41,82,0,87,48,0,0,0,0,0,0,2,4,1,18,44,9,25,15,33,27,2102
19365,87,0,False,71,63,50,22,0,0,0,0,0,0,0,0,0,1,2,1,5,11,13,13,11,32,7,2102
19581,44,0,False,64,93,22,23,0,44,0,0,0,0,0,0,0,1,2,2,16,8,20,20,1,54,2,2102
20076,61,0,False,13,105,0,0,0,103,0,0,0,0,0,0,0,1,4,1,36,21,13,17,13,37,3,2102
20383,21,15,True,95,87,0,27,0,29,30,70,0,0,0,0,0,4,2,1,17,26,12,25,27,27,15,2102
20402,69,0,False,8,102,0,0,83,0,0,0,0,0,0,0,0,2,5,3,18,16,40,12,13,33,6,2102
20829,27,0,False,25,47,61,35,0,32,0,0,0,0,0,0,0,2,6,1,9,45,49,15,18,55,8,2102
21174,40,11,False,81,74,0,0,0,0,44,25,0,0,0,38,0,1,3,3,24,13,22,25,9,39,4,2102
21656,25,25,True,69,63,66,0,0,21,38,0,0,0,0,0,0,1,3,2,16,7,18,18,14,57,8,2102
22319,31,0,False,55,73,50,0,0,1,37,0,0,0,0,0,0,4,1,4,14,6,14,15,7,39,6,2102
23003,66,0,False,12,101,0,0,0,0,0,0,0,0,0,84,0,5,4,1,27,42,47,20,22,34,3,2102
23652,32,31,True,61,62,0,75,0,0,39,0,0,0,0,0,0,3,3,2,20,20,14,18,17,27,8,2102
24110,33,33,True,50,0,82,80,89,80,37,0,0,0,0,0,0,2,3,1,14,8,10,32,17,55,1,2102
24129,40,0,False,23,101,69,0,0,94,0,0,0,0,0,0,0,1,5,3,23,14,32,26,8,56,3,2102
24224,28,12,False,62,64,0,0,0,28,48,0,0,0,0,11,0,4,4,2,15,23,2,21,12,38,17,2102
24224,11,11,True,62,64,0,0,0,28,48,0,0,0,0,11,0,4,4,2,15,23,2,21,12,38,17,2102
24273,33,33,True,94,80,37,37,0,0,0,0,0,0,0,0,0,2,5,1,48,10,10,21,3,54,1,2102
24360,116,0,False,36,49,74,0,47,0,0,0,0,0,20,0,0,3,4,4,10,7,32,18,9,28,19,2102
24506,25,25,True,54,0,72,0,0,72,33,24,0,0,0,0,0,3,4,1,19,20,18,11,18,25,11,2102
24946,47,18,False,59,67,62,0,37,0,50,0,0,77,0,0,0,3,1,2,33,6,20,21,14,14,3,2102
25018,76,0,False,15,48,0,0,66,0,0,0,0,0,0,0,0,2,2,2,25,8,17,18,6,54,24,2102
25066,53,26,False,18,97,0,0,0,75,0,0,0,0,0,0,0,3,2,1,14,21,6,14,21,44,4,2102
25548,23,0,False,22,49,25,57,0,0,0,0,0,0,0,0,0,4,2,1,15,23,19,18,3,48,3,2102
25574,34,33,True,59,0,0,83,48,58,27,0,0,0,0,0,0,3,1,4,19,11,24,24,34,67,13,2102
25591,66,0,False,58,95,0,0,0,0,0,0,0,0,0,85,0,2,4,4,14,21,15,24,19,42,14,2102
25768,27,27,True,31,61,50,50,0,0,0,0,20,0,0,0,0,1,4,1,52,14,9,18,21,47,3,2102
25904,68,0,False,63,92,0,0,0,76,59,20,0,0,0,0,0,1,4,5,12,7,10,16,21,45,10,2102
25927,38,38,True,55,65,49,68,0,0,46,0,0,0,0,0,0,2,1,2,21,11,14,21,14,57,27,2102
26076,60,0,False,18,87,0,0,0,0,27,0,0,0,0,0,0,1,4,2,15,18,23,19,27,68,2,2102
26168,25,25,True,65,77,0,26,0,0,30,36,0,0,0,0,0,2,1,4,15,23,7,30,11,52,4,2102
26197,64,0,False,16,104,0,0,50,0,0,0,0,0,0,0,0,2,2,4,15,30,26,24,15,34,20,2102
26210,51,0,False,6,0,0,48,0,101,0,0,0,0,0,0,0,4,3,4,18,31,15,25,15,43,24,2102
26213,20,19,True,70,61,0,58,48,0,27,0,0,0,0,0,0,1,2,4,15,21,10,16,7,38,5,2102
26249,60,0,False,62,56,55,0,0,0,28,0,0,0,0,0,0,2,5,4,15,33,24,25,16,59,5,2102
26267,45,0,False,13,103,42,101,0,0,0,0,0,0,0,0,0,1,4,2,78,35,23,18,22,40,3,2102
26267,15,0,False,13,103,42,101,0,0,0,0,0,0,0,0,0,1,4,2,78,35,23,18,22,40,3,2102
26594,43,0,False,48,72,50,0,0,0,73,0,0,0,0,0,0,1,1,1,25,11,20,18,4,76,7,2102
26693,27,0,False,39,62,0,0,0,0,0,57,0,0,0,0,0,2,1,3,25,11,10,19,23,45,3,2102
26756,108,0,False,19,102,0,0,0,0,69,0,0,0,0,0,0,5,3,4,48,15,7,18,24,40,16,2102
26779,38,0,False,55,65,0,70,0,0,34,0,0,0,0,0,0,4,1,3,14,22,4,24,18,18,13,2102
26811,72,0,False,28,102,0,0,0,0,55,0,0,0,0,0,0,2,4,2,36,13,4,27,16,45,11,2102
27038,16,16,True,55,27,0,0,0,30,48,0,0,0,0,0,0,3,2,5,40,19,23,20,21,62,7,2102
27337,74,0,False,58,68,59,26,69,0,0,0,0,0,0,0,0,1,3,4,23,8,17,14,19,31,2,2102
27363,77,27,False,13,87,0,72,0,0,75,0,0,0,0,0,0,1,2,2,11,8,14,15,14,56,4,2102
27642,63,0,False,54,56,34,0,0,79,0,0,0,0,0,0,0,2,2,1,27,8,1,15,23,52,5,2102
27930,49,0,False,10,89,0,0,0,101,0,0,0,0,0,0,0,5,1,5,55,2,7,19,23,42,4,2102
28586,15,15,True,13,101,0,82,0,41,0,0,0,0,0,0,0,4,3,3,12,8,6,20,11,41,8,2102
28966,38,0,False,41,77,0,0,0,0,0,0,0,0,80,0,0,1,2,2,16,17,5,22,24,65,10,2102
28985,21,0,False,79,104,0,0,0,72,0,0,0,0,0,0,0,4,2,2,10,13,7,16,9,45,22,2102
29480,86,0,False,5,93,0,0,73,0,0,0,0,0,0,0,0,5,1,5,93,19,17,18,10,62,14,2102
29533,23,23,True,59,48,0,48,0,56,30,0,0,0,0,0,0,5,1,5,24,25,13,16,22,49,2,2102
29618,17,17,True,64,77,0,0,0,82,43,0,0,0,0,0,0,3,4,4,18,27,14,16,14,29,3,2102
29618,13,13,True,64,77,0,0,0,82,43,0,0,0,0,0,0,3,4,4,18,27,14,16,14,29,3,2102
29667,67,0,False,31,69,0,83,0,30,50,45,0,0,0,0,0,1,2,3,22,24,18,18,6,60,11,2102
29829,38,25,True,63,79,74,0,38,0,32,0,0,0,0,0,0,4,1,4,23,13,20,19,5,47,13,2102
29840,29,0,False,70,61,61,0,0,0,28,0,0,0,0,0,0,2,4,4,23,13,17,21,17,36,4,2102
29894,14,0,False,66,44,48,0,41,0,33,0,0,0,36,0,0,3,4,1,10,24,24,35,9,62,4,2102
29958,26,0,False,19,103,0,0,101,0,0,0,0,0,0,0,0,4,5,4,4,31,15,30,5,66,4,2102
29980,37,32,True,52,87,34,0,86,0,43,0,0,0,0,0,0,1,2,4,54,24,27,20,5,64,4,2102
30121,19,19,True,74,73,0,69,68,0,39,0,0,0,0,87,0,2,1,1,9,23,15,16,22,49,3,2102
30142,97,0,False,5,0,0,103,0,0,0,0,0,68,0,0,0,3,1,2,25,13,17,22,16,90,4,2102
30148,58,3,False,55,0,0,77,78,89,48,36,0,0,0,65,0,2,4,2,10,21,10,22,22,51,4,2102
30208,76,0,False,36,87,0,0,0,0,0,88,0,0,0,0,0,2,6,1,22,8,22,23,16,49,7,2102
30286,33,33,True,37,57,0,0,0,0,89,93,0,0,0,0,0,2,1,1,30,21,9,20,9,56,9,2102
30297,37,0,False,15,0,0,77,0,66,0,0,0,0,0,0,0,1,2,3,8,13,13,23,13,33,1,2102
30309,61,0,False,5,102,0,0,50,0,0,0,0,0,0,0,0,2,1,4,31,9,22,13,11,39,5,2102
30590,98,0,False,64,82,0,0,0,77,35,0,0,0,0,0,0,2,2,4,7,23,7,21,19,54,3,2102
30615,10,0,False,49,100,0,0,0,0,26,46,50,0,0,3,0,3,3,2,22,15,12,28,16,52,3,2102
30631,23,0,False,31,0,0,81,77,54,28,53,0,0,0,0,0,2,2,2,18,10,22,20,23,28,6,2102
30676,35,35,True,66,97,83,0,0,0,99,0,0,0,0,0,0,1,1,2,23,9,6,14,5,43,1,2102
30820,65,0,False,11,0,64,0,87,80,37,82,0,0,0,0,0,5,1,3,15,7,31,26,19,46,32,2102
30907,74,0,False,10,104,0,0,0,0,0,0,0,0,0,102,0,4,1,3,20,8,28,23,16,37,4,2102
31165,47,0,False,4,101,0,0,0,0,0,98,0,0,0,0,0,2,1,4,22,14,9,17,11,41,20,2102
31165,27,0,False,4,101,0,0,0,0,0,98,0,0,0,0,0,2,1,4,22,14,9,17,11,41,20,2102
31321,42,0,False,12,103,104,21,0,0,0,0,0,0,0,0,0,5,2,3,51,45,43,21,19,52,20,2102
31326,53,18,False,29,0,65,0,39,54,27,48,0,0,0,0,0,4,1,1,19,12,10,19,9,50,10,2102
31580,37,37,True,55,100,0,0,20,0,69,0,56,0,0,39,0,5,3,2,8,21,6,16,22,53,7,2102
31723,24,24,True,67,69,0,0,0,63,35,0,0,0,0,0,0,4,2,2,8,8,36,11,12,55,2,2102
31754,32,32,True,87,83,0,0,79,55,41,0,0,0,0,80,0,4,5,3,6,29,14,34,18,44,12,2102
31764,44,24,True,41,68,0,68,0,17,71,0,29,0,0,0,0,12,16,12,43,41,50,15,10,51,5,2102
31809,15,0,False,10,0,0,96,0,103,0,0,0,0,0,0,0,1,4,2,11,15,23,23,13,59,2,2102
31904,21,21,True,61,70,0,0,59,66,72,37,0,0,0,0,0,1,1,1,7,13,10,23,18,34,3,2102
31963,33,33,True,55,41,32,84,0,0,93,0,0,0,0,0,0,1,3,1,4,8,7,25,19,54,4,2102
31968,19,19,True,30,33,50,0,44,0,38,0,0,0,0,0,0,1,5,1,8,19,12,21,13,60,25,2102
32145,34,28,True,61,59,67,0,0,14,0,0,0,0,0,0,0,1,1,1,14,9,2,18,34,53,8,2102
32146,52,0,False,6,83,32,79,0,0,0,0,0,0,0,0,0,5,4,1,10,24,10,25,9,36,20,2102
32185,62,0,False,13,85,79,96,0,0,0,0,0,0,0,0,0,5,3,2,10,9,10,22,7,74,7,2102
32255,33,33,True,68,81,26,0,0,0,73,0,0,0,0,0,0,2,1,3,7,7,5,14,7,58,12,2102
32306,31,31,True,76,93,0,0,31,0,48,56,0,0,0,0,0,2,2,4,9,21,11,17,8,33,23,2102
32341,35,30,True,56,56,23,0,0,51,74,0,0,0,0,0,0,1,1,5,49,51,45,23,13,54,17,2102
32500,28,28,True,72,0,0,93,11,76,77,0,0,0,0,0,0,1,1,2,19,28,14,28,20,37,10,2102
32511,34,34,True,61,69,68,48,37,0,47,0,0,0,0,0,0,2,2,2,24,9,13,19,18,39,17,2102
32538,25,24,True,86,101,0,0,96,21,56,100,0,0,0,0,0,1,2,4,9,17,25,21,4,47,22,2102
32548,17,0,False,8,97,0,0,0,0,74,0,0,0,0,0,0,2,3,4,43,14,27,30,10,59,4,2102
32821,29,22,True,43,83,0,0,89,23,32,0,0,0,29,0,0,1,1,2,12,9,8,15,8,38,4,2102
32909,37,15,False,57,63,0,0,30,0,72,67,0,0,0,46,0,4,1,4,2,16,13,23,15,45,5,2102
32954,44,0,False,12,95,0,0,90,0,0,0,0,0,0,0,0,2,4,2,45,8,8,18,16,48,3,2102
32954,32,0,False,12,95,0,0,90,0,0,0,0,0,0,0,0,2,4,2,45,8,8,18,16,48,3,2102
33013,24,24,True,92,102,0,0,59,107,39,108,0,0,0,0,0,3,4,4,13,11,8,23,8,58,7,2102
33185,54,0,False,16,100,0,0,32,0,0,0,0,0,0,0,0,2,4,3,25,27,16,30,6,60,5,2102
33256,16,0,False,59,0,0,53,24,0,41,70,0,0,0,0,0,1,1,4,16,16,18,12,5,53,4,2102
33350,80,0,False,49,63,50,0,35,0,0,0,0,0,0,0,0,4,1,2,15,24,28,24,15,59,35,2102
33360,10,0,False,54,0,22,0,72,0,36,55,0,0,0,0,0,5,5,4,22,9,24,34,26,77,8,2102
33368,109,0,False,9,104,0,0,0,39,0,0,0,0,0,0,0,3,4,1,16,19,15,12,42,26,5,2102
